Date,aud_usd
5-Dec-17,0.540252
6-Dec-17,0.535946
7-Dec-17,0.534293
8-Dec-17,0.53259
11-Dec-17,0.532905
12-Dec-17,0.533849
13-Dec-17,0.536951
14-Dec-17,0.541867
15-Dec-17,0.542764
18-Dec-17,0.541953
19-Dec-17,0.542387
20-Dec-17,0.541139
21-Dec-17,0.541415
22-Dec-17,0.544881
27-Dec-17,0.546222
28-Dec-17,0.548392
29-Dec-17,0.547701
2-Jan-18,0.548762
3-Jan-18,0.547988
4-Jan-18,0.548749
5-Jan-18,0.550551
8-Jan-18,0.550619
9-Jan-18,0.552475
10-Jan-18,0.548805
11-Jan-18,0.55329
12-Jan-18,0.550263
16-Jan-18,0.553853
17-Jan-18,0.552981
18-Jan-18,0.552831
19-Jan-18,0.555801
22-Jan-18,0.554053
23-Jan-18,0.554057
24-Jan-18,0.553033
25-Jan-18,0.5564
29-Jan-18,0.557308
30-Jan-18,0.55458
31-Jan-18,0.554037
1-Feb-18,0.552667
2-Feb-18,0.548593
5-Feb-18,0.545062
6-Feb-18,0.540332
7-Feb-18,0.543492
8-Feb-18,0.540805
9-Feb-18,0.538476
12-Feb-18,0.541749
13-Feb-18,0.54271
14-Feb-18,0.543107
15-Feb-18,0.543881
16-Feb-18,0.545631
20-Feb-18,0.545863
21-Feb-18,0.541613
22-Feb-18,0.538967
23-Feb-18,0.539157
26-Feb-18,0.541151
27-Feb-18,0.540678
28-Feb-18,0.538908
1-Mar-18,0.535537
2-Mar-18,0.534888
5-Mar-18,0.53461
6-Mar-18,0.534555
7-Mar-18,0.53636
8-Mar-18,0.538897
9-Mar-18,0.537766
12-Mar-18,0.54294
13-Mar-18,0.542463
14-Mar-18,0.541103
15-Mar-18,0.541941
16-Mar-18,0.536211
19-Mar-18,0.529781
20-Mar-18,0.530916
22-Mar-18,0.532462
23-Mar-18,0.529739
26-Mar-18,0.528978
27-Mar-18,0.530619
28-Mar-18,0.527865
29-Mar-18,0.527288
3-Apr-18,0.529101
4-Apr-18,0.530461
5-Apr-18,0.529905
6-Apr-18,0.530123
9-Apr-18,0.530173
10-Apr-18,0.531982
11-Apr-18,0.532179
12-Apr-18,0.532864
13-Apr-18,0.534922
16-Apr-18,0.53336
17-Apr-18,0.533182
18-Apr-18,0.533676
19-Apr-18,0.53596
20-Apr-18,0.531419
23-Apr-18,0.530385
24-Apr-18,0.526432
26-Apr-18,0.524652
27-Apr-18,0.524762
30-Apr-18,0.526403
1-May-18,0.52557
2-May-18,0.523815
3-May-18,0.525588
4-May-18,0.526741
7-May-18,0.526462
8-May-18,0.526526
9-May-18,0.521146
10-May-18,0.522359
11-May-18,0.526554
14-May-18,0.527135
15-May-18,0.525691
16-May-18,0.526243
17-May-18,0.530192
18-May-18,0.529164
21-May-18,0.530037
22-May-18,0.533482
23-May-18,0.5318
24-May-18,0.532911
25-May-18,0.533427
29-May-18,0.534079
30-May-18,0.530414
31-May-18,0.533935
1-Jun-18,0.531953
4-Jun-18,0.536786
5-Jun-18,0.538926
6-Jun-18,0.539625
7-Jun-18,0.53818
8-Jun-18,0.536126
12-Jun-18,0.53615
13-Jun-18,0.533872
14-Jun-18,0.531009
15-Jun-18,0.52904
18-Jun-18,0.52792
19-Jun-18,0.524296
20-Jun-18,0.525756
21-Jun-18,0.52339
22-Jun-18,0.524128
25-Jun-18,0.52578
26-Jun-18,0.525631
27-Jun-18,0.524015
28-Jun-18,0.523375
29-Jun-18,0.525462
2-Jul-18,0.525144
3-Jul-18,0.523331
5-Jul-18,0.523685
6-Jul-18,0.525635
9-Jul-18,0.528158
10-Jul-18,0.529305
11-Jul-18,0.526127
12-Jul-18,0.525693
13-Jul-18,0.528963
16-Jul-18,0.528241
17-Jul-18,0.527905
18-Jul-18,0.525864
19-Jul-18,0.530329
20-Jul-18,0.526699
23-Jul-18,0.528256
24-Jul-18,0.524982
25-Jul-18,0.526764
26-Jul-18,0.528921
27-Jul-18,0.527583
30-Jul-18,0.527128
31-Jul-18,0.528947
1-Aug-18,0.527901
2-Aug-18,0.527576
3-Aug-18,0.527765
7-Aug-18,0.52935
8-Aug-18,0.531518
9-Aug-18,0.532331
10-Aug-18,0.526939
13-Aug-18,0.524582
14-Aug-18,0.523681
15-Aug-18,0.521404
16-Aug-18,0.524911
17-Aug-18,0.52377
20-Aug-18,0.525908
21-Aug-18,0.52754
22-Aug-18,0.526158
23-Aug-18,0.522148
24-Aug-18,0.521405
27-Aug-18,0.52368
28-Aug-18,0.522472
29-Aug-18,0.522017
30-Aug-18,0.519153
31-Aug-18,0.518058
4-Sep-18,0.518141
5-Sep-18,0.514633
6-Sep-18,0.512572
7-Sep-18,0.510794
10-Sep-18,0.509481
11-Sep-18,0.510085
12-Sep-18,0.508586
13-Sep-18,0.513006
14-Sep-18,0.513296
17-Sep-18,0.51139
18-Sep-18,0.51431
19-Sep-18,0.516895
20-Sep-18,0.517062
21-Sep-18,0.519232
24-Sep-18,0.517126
25-Sep-18,0.515967
26-Sep-18,0.517684
27-Sep-18,0.515886
28-Sep-18,0.517613
2-Oct-18,0.517408
3-Oct-18,0.515497
4-Oct-18,0.509599
5-Oct-18,0.507842
9-Oct-18,0.510292
10-Oct-18,0.511195
11-Oct-18,0.506417
12-Oct-18,0.509785
15-Oct-18,0.508495
16-Oct-18,0.509717
17-Oct-18,0.511604
18-Oct-18,0.51186
19-Oct-18,0.511328
22-Oct-18,0.510851
23-Oct-18,0.508116
24-Oct-18,0.51222
25-Oct-18,0.510356
26-Oct-18,0.508345
29-Oct-18,0.512383
30-Oct-18,0.513181
31-Oct-18,0.512616
1-Nov-18,0.514379
2-Nov-18,0.520806
5-Nov-18,0.518679
6-Nov-18,0.519594
7-Nov-18,0.521727
8-Nov-18,0.52406
9-Nov-18,0.523178
12-Nov-18,0.523915
13-Nov-18,0.522828
14-Nov-18,0.522776
15-Nov-18,0.526826
16-Nov-18,0.525853
19-Nov-18,0.52702
20-Nov-18,0.524271
21-Nov-18,0.522162
26-Nov-18,0.523683
27-Nov-18,0.523354
28-Nov-18,0.524257
29-Nov-18,0.528733
30-Nov-18,0.528909
3-Dec-18,0.532875
4-Dec-18,0.531522
5-Dec-18,0.526159
6-Dec-18,0.522273
7-Dec-18,0.522027
10-Dec-18,0.5212
11-Dec-18,0.520542
12-Dec-18,0.522344
13-Dec-18,0.522063
14-Dec-18,0.521323
17-Dec-18,0.518771
18-Dec-18,0.518749
19-Dec-18,0.519097
20-Dec-18,0.510735
21-Dec-18,0.51248
27-Dec-18,0.50914
28-Dec-18,0.506977
,
USER SELECTIONS,
,
EXCHANGE RATE TYPE,SDRs per currency unit
FROM DATE,1-Jan-94
TO DATE,1-Jan-19
COUNTRIES,
,Australia
,
,
,
               Disclaimer             ,
"               The International Monetary Fund makes no warranties, express or             ",
"               implied, regarding these tables or the performance of this site.             ",
               The Fund shall not be liable for any losses or damages incurred              ,
               in connection with this site.             ,
